Internal ID,Vendor ID,SMILES,CollectionName,LOG HLM_CLint (mL/min/kg),LOG_MDR1,LOG_SOL,LOG PLASMA PROTEIN BINDING (HUMAN) (% unbound),LOG PLASMA PROTEIN BINDING (RAT) (% unbound),LOG RLM_CLint (mL/min/kg),OPENADMET_CANONICAL_SMILES,OPENADMET_INCHIKEY,LOG_CLint_HLM,LOG_CLint_RLM,CLint_HLM,CLint_RLM
Mol1189,49681766,CCNC(=O)c1ccc(-c2cc(C)cc(OC)c2OC)nc1,emolecules,0.675686709,-0.000886,1.541204691,,,1.969075613,CCNC(=O)C1=CC=C(C2=CC(C)=CC(OC)=C2OC)N=C1,XOOIZQPIOQDXJI-UHFFFAOYSA-N,0.675686709,1.969075613,4.73900000328012,93.12700004588729
Mol1190,32230796,Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1,emolecules,1.774458569,0.089200998,1.465828815,,,3.011708702,CC1=CC=C(C)C(OCCN(C)C(=O)C2=CC=C3C(=C2)N=NN3C)=C1,COZVGOKLZLOUCW-UHFFFAOYSA-N,1.774458569,3.011708702,59.49199996338832,1027.3269992816226
Mol1191,49322283,CC(C)c1nc(NCc2cccnc2)n(C)n1,emolecules,0.675686709,0.570299016,1.581608366,,,1.027920136,CC(C)C1=NN(C)C(NCC2=CC=CN=C2)=N1,RJDLNFNDZIYYOP-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1192,411314,COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1,emolecules,0.701654317,0.047440831,1.775974331,,,1.706922509,COC1=CC=C(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)C=C1,NRCDRRKVOZVGBD-UHFFFAOYSA-N,0.701654317,1.706922509,5.030999996226434,50.92399994500187
Mol1193,13484504,CCc1nc2ccccc2n1CC(=O)Nc1ncc(C)s1,emolecules,0.931152639,1.467681102,1.691965103,,,2.541104755,CCC1=NC2=CC=CC=C2N1CC(=O)NC1=NC=C(C)S1,QEYQCXGJUKJYDQ-UHFFFAOYSA-N,0.931152639,2.541104755,8.534000009367412,347.6199998136594
Mol1194,104352855,O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,emolecules,1.851105401,0.960937164,1.783832143,,,3.073010809,O=C(CSC1CCCC1)NCCN1N=C2CCCCC2=CC1=O,LNMWQXAWYRXNMG-UHFFFAOYSA-N,1.851105401,3.073010809,70.97499996765886,1183.071000389653
Mol1195,30765753,O=c1ccc(-c2ccc(F)cc2)nn1Cc1ccncc1,emolecules,0.888684847,-0.171541334,1.662285516,,,1.751710104,O=C1C=CC(C2=CC=C(F)C=C2)=NN1CC1=CC=NC=C1,OFHBTRVRCQNNQP-UHFFFAOYSA-N,0.888684847,1.751710104,7.739000006064067,56.455999944612174
Mol1196,29911609,COc1ccc(-c2noc([C@@H]3CCCN3Cc3ccccc3)n2)cn1,emolecules,1.952298315,-0.227776593,1.40654018,,,3.061012684,COC1=CC=C(C2=NOC([C@@H]3CCCN3CC3=CC=CC=C3)=N2)C=N1,RPCYNDJWTYLNDQ-INIZCTEOSA-N,1.952298315,3.061012684,89.59799990083356,1150.8339996991197
Mol1197,45668511,Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1,emolecules,2.174365132,-0.164228705,1.717670503,,,3.320933329,CC1=CC(C)=C2C(=C1)CCCN2C(=O)C1=CC=C(C2=NN=C(C)O2)C=C1,YVBSRDCVQDCHFK-UHFFFAOYSA-N,2.174365132,3.320933329,149.40500004906255,2093.7910014892886
Mol1198,31254852,CCC(=O)N(C)c1ccccc1C(=O)O,emolecules,1.37386787,0.10619339,1.561339941,,,3.052677785,CCC(=O)N(C)C1=CC=CC=C1C(=O)O,YOZGYUWJZYROAE-UHFFFAOYSA-N,1.37386787,3.052677785,23.651999982187633,1128.9579989391011
Mol1199,44575095,CCc1cnc(CNC(=O)N2CCC(n3cncn3)CC2)s1,emolecules,0.675686709,1.392465549,1.694078462,,,1.027920136,CCC1=CN=C(CNC(=O)N2CCC(N3C=NC=N3)CC2)S1,RTXCMFHKNLFJDW-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1200,48312238,C#CCOc1ccc(C(=O)NN2CCCC2=O)cc1,emolecules,0.675686709,0.120182762,1.402948829,,,1.027920136,C#CCOC1=CC=C(C(=O)NN2CCCC2=O)C=C1,XRDNORVXNHTCQK-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1201,49152821,COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1,emolecules,1.25947442,0.894896297,1.610660163,,,2.442799493,COC(=O)C1=CC=C(NC(=O)N(C)CC2=CC=CC=C2CN2CCCC2)C=C1,LXKCVEJYOBOXIP-UHFFFAOYSA-N,1.25947442,2.442799493,18.175000019624253,277.2040001466813
Mol1202,1373175,Cc1ccccc1N(CC(=O)N(C)C)S(C)(=O)=O,emolecules,0.802910489,0.300899835,1.669595781,,,2.742340143,CC1=CC=CC=C1N(CC(=O)N(C)C)S(C)(=O)=O,RFNVVPCTFNXYBV-UHFFFAOYSA-N,0.802910489,2.742340143,6.351999993871114,552.5100002294766
Mol1203,43382809,Cc1ncsc1C(=O)N1C[C@@H]2CCCN(C(=O)c3scnc3C)[C@@H]2C1,emolecules,0.675686709,1.914018895,1.880241776,,,1.040444098,CC1=C(C(=O)N2C[C@@H]3CCCN(C(=O)C4=C(C)N=CS4)[C@@H]3C2)SC=N1,MRWAYZIJGXCMFC-QWHCGFSZSA-N,0.675686709,1.040444098,4.73900000328012,10.975999990834016
Mol1204,876432,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,emolecules,1.83466862,1.660253964,1.004321374,,,2.226256974,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCOCC1,XGALLCVXEZPNRQ-UHFFFAOYSA-N,1.83466862,2.226256974,68.33900007753948,168.36700015094377
Mol1205,16692987,COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1,emolecules,1.403926565,-0.262384759,1.188647296,,,2.280808203,COC1=CC=C(C(=O)NC2=CC=C3OC(C)=NC3=C2)C(OC)=C1,DJQJOIMSEDKYMQ-UHFFFAOYSA-N,1.403926565,2.280808203,25.34700000984778,190.90099983652613
Mol1206,43251081,O=C(NCC1CC1)c1ccc(-n2ccnc2)nc1,emolecules,0.675686709,0.034185722,1.654946227,,,1.365600288,O=C(NCC1CC1)C1=CC=C(N2C=CN=C2)N=C1,QXHNIZCOODMZEM-UHFFFAOYSA-N,0.675686709,1.365600288,4.73900000328012,23.206000004915538
Mol1207,30457837,Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1,emolecules,1.970039879,-0.0882077,1.739255803,,,3.293056783,FC1=CC=CC(OC2CCN(CC3=NC4=CC=CC=C4N3)CC2)=C1,AJSPTCNBQXUMHE-UHFFFAOYSA-N,1.970039879,3.293056783,93.33400006126638,1963.6169984380883
Mol1208,43287625,O=C1NCC2(C/C=C/CCOc3ccccc31)CCN(C(=O)c1ccc3[nH]nnc3c1)CC2,emolecules,1.6318596,1.660602169,1.388101202,,,2.217328623,O=C1NCC2(C/C=C/CCOC3=CC=CC=C13)CCN(C(=O)C1=CC=C3NN=NC3=C1)CC2,VRPLCPDASLTKST-DAFODLJHSA-N,1.6318596,2.217328623,42.84100003605982,164.94099989959466
Mol1209,35689572,Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1,emolecules,1.283052343,-0.182351667,1.612041745,,,2.348384704,CC1=CC=C(CN(C)C2=NC=NC3=C2C=NN3C)O1,JLRNPPCNBMNUNF-UHFFFAOYSA-N,1.283052343,2.348384704,19.18900000643365,223.0410002192066
Mol1210,36910847,O=C(CN1CCC(c2ccccc2)CC1)N1CCNC1=O,emolecules,0.675686709,0.026122693,1.690727544,,,1.813927752,O=C(CN1CCC(C2=CC=CC=C2)CC1)N1CCNC1=O,NOGKSCJLZVICAU-UHFFFAOYSA-N,0.675686709,1.813927752,4.73900000328012,65.1520000023062
Mol1211,MCULE-3550646247,N#CC1(NC(=O)CN2CCOCC2)CCCCCC1,mcule,0.675686709,0.330369893,1.653791187,,,1.816638945,N#CC1(NC(=O)CN2CCOCC2)CCCCCC1,DOEIYBAJHWGIFC-UHFFFAOYSA-N,0.675686709,1.816638945,4.73900000328012,65.560000015328
Mol1212,36913784,O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,emolecules,0.675686709,1.241998802,1.553761698,,,1.929541533,O=C(CCCC1=NC2=CC=CC=C2N1)N1CCCC1,HVAIMKBPQGGHJT-UHFFFAOYSA-N,0.675686709,1.929541533,4.73900000328012,85.02400005282334
Mol1213,31611971,C=CCN(Cc1cccnc1)c1nc(C)nc2sccc12,emolecules,2.273702525,-0.097742793,1.65829765,,,3.170271986,C=CCN(CC1=CC=CN=C1)C1=NC(C)=NC2=C1C=CS2,WYIPCYVTNMWZMX-UHFFFAOYSA-N,2.273702525,3.170271986,187.802999789746,1480.035000848124
Mol1214,36258440,CN(C)C(C)(C)CNc1ncnc2ccccc12,emolecules,0.675686709,0.45636973,1.59206567,,,2.466869103,CN(C)C(C)(C)CNC1=NC=NC2=CC=CC=C12,LBKPWNZGKGNWNB-UHFFFAOYSA-N,0.675686709,2.466869103,4.73900000328012,293.0010002797769
Mol1215,877450,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,emolecules,0.675686709,0.720380843,1.632693441,,,1.027920136,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=CC=C(F)C=C1F,RFHAOTPXVQNOHP-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1216,30550521,COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1,emolecules,2.361973237,-0.131497684,1.643452676,,,2.994858913,COC1=CC=CC(CN2CCN(C(=O)CC3=CC=C(C)C=C3)[C@@H](C)C2)=C1,ZHUSIPRYJSWLJX-SFHVURJKSA-N,2.361973237,2.994858913,230.1299997532494,988.232000689693
Mol1217,43249441,Cc1nc(N(C)C)cc(C2(C)CCNCC2)n1,emolecules,0.675686709,1.248950777,1.653598382,,,1.264132797,CC1=NC(N(C)C)=CC(C2(C)CCNCC2)=N1,ROTRJAOHYHMCDD-UHFFFAOYSA-N,0.675686709,1.264132797,4.73900000328012,18.370999992840236
Mol1218,32176610,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,emolecules,1.164293359,0.903804371,1.11058971,,,1.956370158,O=C1N=CN2N=C(SC3=CC=C(F)C=C3F)C=CC2=C1C1=C(Cl)C=CC=C1Cl,VEPKQEUBKLEPRA-UHFFFAOYSA-N,1.164293359,1.956370158,14.597999989429942,90.44200008276786
Mol1219,20593051,Cc1ccc(CN(C)C(=O)c2cn(Cc3ccccc3F)nn2)cc1,emolecules,1.811313546,-0.117016833,1.056904851,,,3.038174513,CC1=CC=C(CN(C)C(=O)C2=CN(CC3=CC=CC=C3F)N=N2)C=C1,AJAJIUWERDQPMG-UHFFFAOYSA-N,1.811313546,3.038174513,64.76099996353534,1091.8789991741276
Mol1220,3477427,Cc1nnc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)s1,emolecules,1.081671287,0.159784389,0.130333768,,,1.451187525,CC1=NN=C(NC(=O)C2=CC=CC=C2C2=CC=C(C(F)(F)F)C=C2)S1,PFVYJXBPEPSHDL-UHFFFAOYSA-N,1.081671287,1.451187525,12.06899999191526,28.260999996309852
Mol1221,48836360,N#CCCN(C(=O)c1cccs1)C12CC3CC(CC(C3)C1)C2,emolecules,2.417627779,-0.274595068,0.857332496,,,3.364089817,N#CCCN(C(=O)C1=CC=CS1)C12CC3CC(CC(C3)C1)C2,DOAFHONYWSYMKR-UHFFFAOYSA-N,2.417627779,3.364089817,261.5940002075762,2312.5430007145055
Mol1222,45748880,CON(C)C(=O)Cc1c(C)[nH]c2ccccc12,emolecules,0.675686709,-0.20271854,1.724029973,,,1.847554152,CON(C)C(=O)CC1=C(C)NC2=CC=CC=C12,MPSMNTDAAJYFBJ-UHFFFAOYSA-N,0.675686709,1.847554152,4.73900000328012,70.39700001934574
Mol1223,45491581,Cc1cccc(Oc2ncccc2N)c1C,emolecules,1.066586796,-0.230349829,1.656385719,,,2.488247451,CC1=CC=CC(OC2=NC=CC=C2N)=C1C,PIQSAGQZHVNDSE-UHFFFAOYSA-N,1.066586796,2.488247451,11.656999987365978,307.78500033216505
Mol1224,44588358,CC(C)c1cnc(COc2ccc(Br)nc2)o1,emolecules,1.863370451,-0.277879675,1.61992771,,,2.99235908,CC(C)C1=CN=C(COC2=CC=C(Br)N=C2)O1,HKXSLUGNQWZWQM-UHFFFAOYSA-N,1.863370451,2.99235908,73.0079999279517,982.5599999138176
Mol1225,44811839,CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,emolecules,2.15518416,1.290195829,0.644438589,,,2.374445884,CCN1CCC(N2C=C(CNC3=CC(Cl)=C4N=CC(C#N)=C(NC5=CC=C(F)C(Cl)=C5)C4=C3)N=N2)CC1,PHNZIIMWDVXPGG-UHFFFAOYSA-N,2.15518416,2.374445884,142.95000010071882,236.83500011309044
Mol1226,35721780,CN1CCCN(C(=O)NCCOc2ccc3c(c2)OCO3)CC1,emolecules,0.675686709,1.298090245,1.844849801,,,1.307709923,CN1CCCN(C(=O)NCCOC2=CC=C3OCOC3=C2)CC1,OMNGZWLHGASEIE-UHFFFAOYSA-N,0.675686709,1.307709923,4.73900000328012,20.30999998106901
Mol1227,29590164,N#Cc1ccc(CCC(=O)Nc2ccncc2)cc1,emolecules,0.675686709,0.144253906,1.579097327,,,1.780230877,N#CC1=CC=C(CCC(=O)NC2=CC=NC=C2)C=C1,YOZOJZNSTXDFEB-UHFFFAOYSA-N,0.675686709,1.780230877,4.73900000328012,60.288000030989146
Mol1228,17660388,Cn1c(=O)c2c(nc3n2CCN3Cc2c(F)cccc2Cl)n(C)c1=O,emolecules,1.074926097,0.104708268,0.713490543,,,2.163510221,CN1C(=O)C2=C(N=C3N(CC4=C(F)C=CC=C4Cl)CCN32)N(C)C1=O,XRDXNWRBRAGKPF-UHFFFAOYSA-N,1.074926097,2.163510221,11.882999996608383,145.71699984180358
Mol1229,11833271,C#CCNC(=O)Cc1coc2cc(OC)ccc12,emolecules,1.188647296,-0.189636069,1.751587005,,,2.263446689,C#CCNC(=O)CC1=COC2=CC(OC)=CC=C12,XKZGVMQUDRGNHX-UHFFFAOYSA-N,1.188647296,2.263446689,15.440000000010052,183.4199999536555
Mol1230,321036,COc1ccc(CN2CCc3nc(-c4cccnc4)nc(O)c3C2)c(C)c1C,emolecules,1.283007076,0.524151436,0.926342447,,,1.713498943,COC1=CC=C(CN2CCC3=C(C2)C(=O)N=C(C2=CC=CN=C2)N3)C(C)=C1C,MPFPGZHZGAJTLB-UHFFFAOYSA-N,1.283007076,1.713498943,19.187000019714965,51.700999965141314
Mol1231,260568164,CN(C)c1nc(N)nc(Sc2ccccc2)n1,emolecules,2.03213908,-0.127049198,0.492760389,,,2.807417983,CN(C)C1=NC(N)=NC(SC2=CC=CC=C2)=N1,DZBQTEQPWCBCQY-UHFFFAOYSA-N,2.03213908,2.807417983,107.6809999859699,641.8270003131526
Mol1232,3686549,Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,emolecules,1.765415205,-0.059485032,1.042181595,,,2.736383752,CC1=C(C(=O)N2CCC(C(=O)NC3=CC=C4OCOC4=C3)CC2)OC2=C(F)C=CC=C12,YEBLTBCDBNKMOR-UHFFFAOYSA-N,1.765415205,2.736383752,58.26600006629245,544.983999799547
Mol1233,24068092,O=C(NCC1CC1)c1cncn1-c1ccc(F)cc1,emolecules,0.675686709,0.099239887,1.717670503,,,1.027920136,O=C(NCC1CC1)C1=CN=CN1C1=CC=C(F)C=C1,ZZJAHZRNBLGPPI-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1234,43212065,CCc1cc(CN(C)c2nccc(-c3ccc(C)nc3C)n2)on1,emolecules,1.951230632,-0.172064451,1.561339941,,,3.227190505,CCC1=NOC(CN(C)C2=NC=CC(C3=CC=C(C)N=C3C)=N2)=C1,NQHBLWVBWSBKRX-UHFFFAOYSA-N,1.951230632,3.227190505,89.37799994209666,1687.293000858965
Mol1235,44426195,Cc1cc(C(=O)NCCC2=CSC3=NCCCN23)c2cccc(C)c2n1,emolecules,0.675686709,0.919638389,1.66407759,,,2.463613817,CC1=CC(C(=O)NCCC2=CSC3=NCCCN23)=C2C=CC=C(C)C2=N1,HMESLWWPBOYADN-UHFFFAOYSA-N,0.675686709,2.463613817,4.73900000328012,290.8130002890983
Mol1236,300062043,c1ccc(COc2ccc(CNCC3CCNCC3)cc2)cc1,emolecules,0.675686709,0.690307662,1.401572846,,,1.32362331,C1=CC=C(COC2=CC=C(CNCC3CCNCC3)C=C2)C=C1,DYTUTCVZORGYCQ-UHFFFAOYSA-N,0.675686709,1.32362331,4.73900000328012,21.068000015259425
Mol1237,46622380,CN(C)c1cnn(CCC(C#N)(c2ccccc2)c2ccccc2)c(=O)c1,emolecules,2.092874971,0.438178551,1.346744055,,,3.101228979,CN(C)C1=CC(=O)N(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)N=C1,CDUOTZWVKPSMIB-UHFFFAOYSA-N,2.092874971,3.101228979,123.84400008217696,1262.4930005389028
Mol1238,197589,Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12,emolecules,0.764250875,1.098322745,1.836165816,,,2.270546082,NC1=NC(C2=CC=CC=C2)=NC2=NC(C3CCCN(CC(=O)N4CCCC4)C3)=CC=C12,ILYGRFHCXLWRDU-UHFFFAOYSA-N,0.764250875,2.270546082,5.810999994129073,186.4429998185072
Mol1239,525100,COc1cc(C(=O)O)c(N)c(OC)c1OC,emolecules,0.675686709,0.227921672,1.73183042,,,1.027920136,COC1=CC(C(=O)O)=C(N)C(OC)=C1OC,JSHSRQCOCMIIPA-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1240,32131885,CC(C)(C)N1CCCN(C(=O)CNc2ccc(C#N)cc2)CC1,emolecules,0.675686709,-0.052247013,1.698709349,,,1.815119306,CC(C)(C)N1CCCN(C(=O)CNC2=CC=C(C#N)C=C2)CC1,IUUGNJGCTKOENY-UHFFFAOYSA-N,0.675686709,1.815119306,4.73900000328012,65.33100002367429
Mol1241,31998416,O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1,emolecules,0.920175522,0.556198694,1.667452953,,,1.43611492,O=C(NCCC1=CC=C2OCOC2=C1)NC1=CC=NC=C1,WKILVDWEGFNQLJ-UHFFFAOYSA-N,0.920175522,1.43611492,8.320999999807965,27.29700001571415
Mol1242,45903948,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC,emolecules,1.247703282,0.99213809,0.993876915,,,2.098307926,COC1=CC=C(CNC(=O)C2=CC(C3=CN=CC(C)=C3)=NC=C2C2=NC=CS2)N=C1OC,VSOUDUXMPUHJEU-UHFFFAOYSA-N,1.247703282,2.098307926,17.68900000268122,125.40299994497538
Mol1243,300764697,Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1,emolecules,0.675686709,0.913027369,1.710963119,,,1.494405076,CC1=C(CC2=CC=C(C(F)(F)F)C=C2)C(C(=O)NC2(C3=CC=C(C(=O)O)C=C3)CC2)=C(C)S1,QJZQFVRFJCGDKF-UHFFFAOYSA-N,0.675686709,1.494405076,4.73900000328012,31.217999979896
Mol1244,342116,COc1cccc(CN2Cc3ccccc3OC3(CCOCC3)C2)c1,emolecules,2.123371366,-0.277833593,1.205745541,,,3.197581289,COC1=CC=CC(CN2CC3=CC=CC=C3OC3(CCOCC3)C2)=C1,ITYMEKWPIFULMX-UHFFFAOYSA-N,2.123371366,3.197581289,132.8530000573803,1576.0909997170345
Mol1245,3562110,NC(=O)COc1ncnc2ccccc12,emolecules,0.675686709,0.10471014,1.679881942,,,1.027920136,NC(=O)COC1=NC=NC2=CC=CC=C12,WAYADEDQPOPGPG-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1246,MCULE-5424274650,O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,mcule,0.675686709,-0.335785963,1.667452953,,,3.142284948,O[C@@H]1CCCC[C@H]1N1CCC(C2=CC=CC=C2)CC1,YSSBJODGIYRAMI-IAGOWNOFSA-N,0.675686709,3.142284948,4.73900000328012,1387.6660015269758
Mol1247,1527366,CN(C)CCN(Cc1ccccc1)Cc1ccccc1O,emolecules,2.518487618,-0.075697873,1.622628426,,,3.140291785,CN(C)CCN(CC1=CC=CC=C1)CC1=CC=CC=C1O,ZDKASHDKXYAXHK-UHFFFAOYSA-N,2.518487618,3.140291785,329.97999984609214,1381.3120009063584
Mol1248,42859262,Cc1n[nH]c(C)c1CCC(=O)N1CCOCC1,emolecules,0.675686709,1.129089131,1.40790054,,,1.027920136,CC1=NNC(C)=C1CCC(=O)N1CCOCC1,PIEYNIBALKCKJW-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1249,2205552,CN(CCOCCOc1ccccc1-c1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,emolecules,2.334294883,0.259009444,1.461798558,,,3.182121219,CN(CCOCCOC1=CC=CC=C1C1=CC=CC=C1)CC1=CC=CC=C1,GZIOITGQKLLNPV-UHFFFAOYSA-N,2.334294883,3.182121219,215.9210000440723,1520.9719997278685
Mol1250,209889,Cn1nccc1CC1CCN(C2CCCC2)CC1,emolecules,0.675686709,-0.026771289,1.41763774,,,2.410927313,CN1N=CC=C1CC1CCN(C2CCCC2)CC1,RTLINIWNKCUEHH-UHFFFAOYSA-N,0.675686709,2.410927313,4.73900000328012,257.58899993583356
Mol1251,31609908,C=C(C)COc1cccc(C(=O)NCc2nncn2C2CCCCC2)c1,emolecules,2.199618068,1.227240813,1.429590802,,,3.319202281,C=C(C)COC1=CC=CC(C(=O)NCC2=NN=CN2C2CCCCC2)=C1,KRLWIOSRBDXRPX-UHFFFAOYSA-N,2.199618068,3.319202281,158.35000010649262,2085.462000920829
Mol1252,178526390,Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,emolecules,1.616454508,1.738231144,1.440279213,,,1.927252276,CC1=CN=C(Cl)N=C1C1=CC=C(N(CC2=CC=C(CNC(=O)C(F)F)C=C2)C(=O)C2=CC=C(O)C=C2O)C=C1,LCGNLQSOSJFLKR-UHFFFAOYSA-N,1.616454508,1.927252276,41.34800003794034,84.57699992550968
Mol1253,152833,CC(=O)Nc1cnn(CC2CCN(C)CC2)c1,emolecules,0.675686709,0.551382817,1.371067862,,,1.027920136,CC(=O)NC1=CN(CC2CCN(C)CC2)N=C1,FHFAKSHCNGCIHO-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1254,53926144,Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,emolecules,2.567713162,0.171374246,1.64738297,,,2.97487261,CC1=CC(=O)N(C)C2=CC(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3C3=CC=C(Cl)C=C3)=CC=C12,LVDRREOUMKACNJ-BKMJKUGQSA-N,2.567713162,2.97487261,369.5840004134192,943.7839989976322
Mol1255,43663244,CC(=O)Nc1cccc(CN2CCCN(C(C)=O)c3ccccc32)c1,emolecules,2.143629875,1.200340861,1.471585054,,,2.96343978,CC(=O)NC1=CC=CC(CN2CCCN(C(C)=O)C3=CC=CC=C32)=C1,KKEPINMWMPMALA-UHFFFAOYSA-N,2.143629875,2.96343978,139.19699987858533,919.2629994195884
Mol1256,329518,Cc1ccccc1C(=O)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,emolecules,2.058228573,0.046573922,1.690639012,,,2.967809036,CC1=CC=CC=C1C(=O)N1CCC[C@@H]1CN1N=NN(C2=CC=CS2)C1=O,QZBMGORVKMUYRE-CQSZACIVSA-N,2.058228573,2.967809036,114.34800000116128,928.5579999640128
Mol1257,11010047,Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,emolecules,0.675686709,0.439029601,1.549493713,,,1.027920136,CC1=NC2=CC=CC=C2N1CC1=CC=C(C(=O)O)C=C1,RGXRFHCPXAMACK-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1258,29665944,Cc1cccnc1NC(=O)Cc1coc2c(C)c(C)ccc12,emolecules,2.09405865,-0.196206878,1.873262459,,,3.634550721,CC1=CC=CN=C1NC(=O)CC1=COC2=C(C)C(C)=CC=C12,SNTOJPXTFFEBIM-UHFFFAOYSA-N,2.09405865,3.634550721,124.18199998573142,4310.7289981854465
Mol1259,49335777,Cn1cc(CN2CCN(c3ccccc3O)CC2)c(-c2ccncc2)n1,emolecules,1.436623741,0.430572064,1.520876382,,,2.572999317,CN1C=C(CN2CCN(C3=CC=CC=C3O)CC2)C(C2=CC=NC=C2)=N1,MKWSQBOVFAUMJN-UHFFFAOYSA-N,1.436623741,2.572999317,27.329000022557743,374.10999992165614
Mol1260,32113613,Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,emolecules,1.122576275,-0.207049377,1.748730556,,,2.674191278,CC1=CC=CC(C)=C1OCC(=O)N(C)C1(C#N)CCC1,SOEROFGUNWKEBY-UHFFFAOYSA-N,1.122576275,2.674191278,13.26099999825382,472.2709996089952
Mol1261,36662114,CS(=O)(=O)Cc1ccn(-c2ccccc2)n1,emolecules,0.675686709,-0.179812616,1.507855872,,,1.027920136,CS(=O)(=O)CC1=NN(C2=CC=CC=C2)C=C1,HTEHGMVMUJRZNT-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1262,25831603,CC1=NN(c2ccc(F)cc2)C(=O)/C1=C(/C)Nc1ccc(S(N)(=O)=O)cc1,emolecules,0.675686709,1.080077137,1.452859336,,,1.027920136,CC(=NC1=CC=C(S(N)(=O)=O)C=C1)C1=C(C)NN(C2=CC=C(F)C=C2)C1=O,QNYKNCPSWLNNNN-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol1263,11841196,CN1CCC(OC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,emolecules,0.932930143,-0.400703495,1.941461739,,,2.320391417,CN1CCC(OC(=O)NC2=CC=C(Cl)C(Cl)=C2)CC1,QYGOCZHZGFCPTK-UHFFFAOYSA-N,0.932930143,2.320391417,8.569000003338667,209.1180001572812
Mol1264,43571967,CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,emolecules,1.504076488,0.628548874,1.544688022,,,2.738503885,CCC1=NC(C)=C(CN2C=CN=C2C2=CN=C(N3CCCC3)N=C2)S1,UEYICDKAUXYIKG-UHFFFAOYSA-N,1.504076488,2.738503885,31.920999986591553,547.6509999755986
